ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1415326323.06404,dbt3,55139,10,sekondquad,psql,,-1,2014-11-07 02:12:03.058052+00,2014-11-07 02:12:03.059956+00,2014-11-07 02:12:03.059956+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-07 02:12:03.059961+00
1415326323.06404,dbt3,55140,10,sekondquad,psql,,-1,2014-11-07 02:12:03.058754+00,2014-11-07 02:12:03.063714+00,2014-11-07 02:12:03.063714+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-07 02:12:03.06372+00
1415326323.06404,dbt3,55142,10,sekondquad,psql,,-1,2014-11-07 02:12:03.059205+00,2014-11-07 02:12:03.063773+00,2014-11-07 02:12:03.063773+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-07 02:12:03.063781+00
1415326323.06404,dbt3,55141,10,sekondquad,psql,,-1,2014-11-07 02:12:03.059417+00,2014-11-07 02:12:03.064038+00,2014-11-07 02:12:03.064038+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-07 02:12:03.064042+00
1415326323.06404,dbt3,55143,10,sekondquad,psql,,-1,2014-11-07 02:12:03.059827+00,2014-11-07 02:12:03.063906+00,2014-11-07 02:12:03.063906+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-07 02:12:03.063913+00
1415326383.06758,dbt3,55183,10,sekondquad,psql,,-1,2014-11-07 02:12:32.546457+00,2014-11-07 02:12:32.550646+00,2014-11-07 02:12:32.55114+00,f,"EXPLAIN (ANALYZE, BUFFERS)
select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%grey%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-07 02:12:32.551147+00
1415326383.06758,dbt3,55193,10,sekondquad,psql,,-1,2014-11-07 02:13:03.06331+00,2014-11-07 02:13:03.067584+00,2014-11-07 02:13:03.067584+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-07 02:13:03.067591+00
1415326383.06758,dbt3,55196,10,sekondquad,psql,,-1,2014-11-07 02:13:03.063923+00,2014-11-07 02:13:03.068197+00,2014-11-07 02:13:03.068197+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2014-11-07 02:13:03.068208+00
1415326383.06758,dbt3,55194,10,sekondquad,psql,,-1,2014-11-07 02:13:03.064105+00,2014-11-07 02:13:03.068203+00,2014-11-07 02:13:03.068203+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-07 02:13:03.068208+00
1415326383.06758,dbt3,55197,10,sekondquad,psql,,-1,2014-11-07 02:13:03.064097+00,2014-11-07 02:13:03.068094+00,2014-11-07 02:13:03.068094+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-07 02:13:03.068099+00
